country,name,longName,foundingDate,population,capital,largestCity,area
2954,Northern Wei,,0386-02-20,,Dai (Sixteen Kingdoms),,
2955,Northern Wei,,0386-02-20,,Chang'an,,
2956,Northern Yan,,0407-09-15,,,,
2957,Northern Yuan,,,,Yingchang,,
2958,Northern Yuan,,,,Shangdu,,
2959,Northern Yuan,,,,Karakorum,,
2960,Northern Zhou,,0557-02-15,,Chang'an,,
2961,Norway,Kingdom of Norway,4/9/1940,5214900,Oslo,,148718mi
2962,Norway,,1814-01-14,,Oslo,,
2963,Norway,,,,Bergen,,
2964,Norway,,,,Oslo,,
2965,Norway,,,,Trondheim,,
2966,Novgorod Republic,,,,Veliky Novgorod,,
2967,Novorossiya,Novorossiya,5/22/2014,,,,
2968,Novorossiya,New Russia,5/22/2014,,,,
2969,,,,,,,
2970,New Santander,,,,"Jiménez, Tamaulipas",,
2971,Numidia,,,,Cirta,,
2972,,,,,,,
2973,Nurmekund,,,,Pilistvere,,
2974,Nyasaland,,7/6/1907,,"Zomba, Malawi",,
2975,Ober Ost,,,,Königsberg,,
2976,Obermunster Abbey,,,,,,
2977,,,,,,,
2978,Japan,,8/28/1945,,Tokyo,,
2979,Mongolia,,,,Ulaanbaatar,,
2980,Falkland Islands,,4/2/1982,,"Stanley, Falkland Islands",,
2981,Gaza Strip,,,,Gaza City,,
2982,Occupation of Turkish Armenia,,,,"Van, Turkey",,
2983,Levant and Mesopotamia,,,,,,
2984,Ochsenhausen Abbey,,,,,,
2985,Onattukara,,,,Mavelikkara,,
2986,Onattukara,,,,Kayamkulam,,
2987,Odessa,,1/5/1918,,Odessa,,
2988,,,0476-09-02,,Ravenna,,
2989,Thrace,,,,Seuthopolis,,
2990,,,,,,,
2991,,,,,,,
2992,,,,,,,
2993,Office International d'Hygiène Publique,,12/9/1907,,Paris,,
2994,Oghuz State,,,,Jankent,,1500000km
2995,Ireland,,,,Ennis,,
2996,Assyria,,,,Assur,,
2997,Old Great Bulgaria,,,,Phanagoria,,
2998,Old Kingdom,,,,"Memphis, Egypt",,
2999,Old Saxony,,,,,,
3000,Confederation,,,,Tagsatzung,,
3001,Oman,Sultanate of Oman,,4298320,"Muscat, Oman","Muscat, Oman",119498mi
3002,Oman,,,,Nizwa,,
3003,Ondo Kingdom,,,,Ondo City,,
3004,Atlantis Project,Operation Atlantis,,,,,
3005,Alpine Foothills,,,,Bolzano,,
3006,Orange Free State,,1854-02-17,,Bloemfontein,,
3007,Orange Colony,,10/6/1902,,Bloemfontein,,
3008,Orange River,,1848-02-03,,Bloemfontein,,
3009,,,4/16/1948,,,,
3010,,,9/30/1961,,,,
3011,,,3/20/1970,1000000000,,,10900000mi
3012,,,11/16/1997,1000000000,,,10900000mi
3013,Organisation for African Unity,,5/25/1963,,,,
3014,OIC,Organisation of Islamic Cooperation,9/25/1969,1600000000,,,
3015,,,8/1/1975,1229503230,,,50119801km
3016,Ossory,,,,Kilkenny,,
3017,Osroene,,,,Edessa,,
3018,Ostrogothic Kingdom,,,,Ravenna,,
3019,OWK,The Other World Kingdom,6/1/1996,,,,
3020,Ottobeuren Abbey,,,,,,
3021,Ottoman Empire,,,,Constantinople,,
3022,Ottoman Empire,,,,Söğüt,,
3023,Ottoman Empire,,,,Bursa,,
3024,Ottoman Empire,,,,Edirne,,
3025,Ottoman Empire,,,,Istanbul,,
3026,Outer Schwyz,,,,,,
3027,,,,,,,119394km
3028,Oyo Empire,,,,Oyo Empire,,
3029,,,,206831371,,,
3030,,,,40000000,,,5390970mi
3031,Tabaristan,,,,,,
3032,Pagan Dynasty,,0849-12-23,,Bagan,,
3033,,,,,Sumatra,,
3034,Iran,,12/15/1925,,Tehran,,
3035,Pakistan,Islamic Republic of Pakistan,12/29/1930,199085847,Islamabad,Karachi,340509mi
3036,Pakistan,Islamic Republic of Pakistan,1/28/1933,199085847,Islamabad,Karachi,340509mi
3037,Pala,,,,,,
3038,Pala dynasty,,,,Durjaya,,
3039,Palas,,,,,,
3040,Palatinate-Lützelstein,,,,La Petite-Pierre,,
3041,Palatinate-Neuburg,,1505-07-30,,Neuburg an der Donau,,
3042,Palatinate-Simmern and Zweibrücken,,,,Zweibrücken,,
3043,Palatinate-Zweibrücken-Vohenstrauss-Parkstein,,,,Vohenstrauß,,
3044,Palatine Zweibrücken,,,,Zweibrücken,,
3045,Palau,Republic of Palau,7/18/1947,17948,Ngerulmud,Koror,179.75mi
3046,Palau,Republic of Palau,4/2/1979,17948,Ngerulmud,Koror,179.75mi
3047,Calais,,1346-08-26,,Calais,,
3048,Palestine,Palestinian National Authority,9/13/1993,4682467,Ramallah,Gaza City,
3049,Palestinian territories,Palestinian territories,,,,,2402mi
3050,Palistin,,,,Tell Tayinat,,
3051,Pallava,,,,Kanchipuram,,
3052,Quilombo dos Palmares,,,,Brazil,,
3053,Quilombo dos Palmares,,,,Alagoas,,
3054,Quilombo dos Palmares,,,,Serra da Barriga,,
3055,Palmyrene Empire,,,,Palmyra,,
3056,,,5/9/2015,,,,
3057,,,12/2/1902,,,,
3058,Pan Pan kingdom,,,,,,
3059,,Republic of Panama,1821-11-28,3929141,Panama City,Panama City,74177.3km
3060,,Republic of Panama,11/3/1903,3929141,Panama City,Panama City,74177.3km
3061,Panchala Kingdom,,,,Ahichatra,,
3062,Panchala Kingdom,,,,Kampil,,
3063,Panchala Kingdom,,,,Ahichatra,,
3064,Pandyan Empire,,,,Korkai,,
3065,Pandyan Empire,,,,Madurai,,
3066,Pandyan Empire,,,,Tenkasi,,
3067,Pandyan Empire,,,,Tirunelveli,,
3068,Papal States,,,,Rome,,
3069,Pappenheim,,,,Pappenheim,,
3070,Papua New Guinea,Independent State of Papua New Guinea,7/1/1949,7059653,Port Moresby,Port Moresby,178703mi
3071,Papua New Guinea,Independent State of Papua New Guinea,9/16/1975,7059653,Port Moresby,Port Moresby,178703mi
3072,Paraguay,Republic of Paraguay,1811-05-14,7012433,Asunción,Asunción,406752km
3073,Paraguay,Republic of Paraguay,1811-05-15,7012433,Asunción,Asunción,406752km
3074,Paraguay,Republic of Paraguay,,6802000,Asunción,Asunción,406752km
3075,Paramara Kingdom,,,,Dhar,,
3076,,,,,,,
3077,Parthenopean Republic,,1799-01-21,,Naples,,
3078,Parthian Empire,,,,Ecbatana,,
3079,Parthian Empire,,,,Susa,,
3080,Parthian Empire,,,,Ctesiphon,,
3081,Parthian Empire,,,,"Qumis, Iran",,
3082,Parthian Empire,,,,"Nisa, Turkmenistan",,
3083,Parthian Empire,,,,Asaak,,
3084,Parthian Empire,,,,"Rey, Iran",,
3085,Berat,,,,Berat,,
3086,Scutari,,,,Shkodër,,
3087,,European Union candidate states,,,,,
3088,PEPSU,,,,,,
3089,Patani,,,,"Pattani, Thailand",,
3090,Pattin/Unqi,,,,Tell Tayinat,,
3091,Pauravas,,,,Hastinapur,,
3092,Pecheneg Khanates,,,,,,
3093,Peloponnesian Senate,,1821-05-26,,"Tripoli, Greece",,
3094,Ethiopia,,2/22/1987,,Addis Ababa,,
3095,Angola,,11/11/1975,,,,
3096,Benin,,10/26/1975,,Porto-Novo,,
3097,Bulgaria,,9/15/1946,,,,
3098,Cambodia,,1/7/1979,,,,
3099,Cambodia,,5/1/1989,,,,
3100,Kampuchea,,1/7/1979,,,,
3101,Kampuchea,,5/1/1989,,,,
3102,Korea,,9/6/1945,,Seoul,,
3103,Mozambique,,6/25/1975,,Maputo,,
3104,Congo,,,,Brazzaville,,
3105,Zanzibar,,1/12/1964,,,,
3106,Grenada,,3/13/1979,,"St. George's, Grenada",,
3107,Albania,,1/11/1946,,Tirana,,
3108,OIC Mission to EU,Permanent Observer Mission of the Organisation of Islamic Cooperation to the European Union,6/25/2013,,,,
3109,Persian Armenia,,,,Dvin (ancient city),,
3110,Persian Armenia,,,,Yerevan,,
3111,Republic of Gilan,,,,,,
3112,Peru,Republic of Peru,1821-07-28,31151643,Lima,Lima,496225mi
3113,Peru,Republic of Peru,1824-12-09,31151643,Lima,Lima,496225mi
3114,Peru–Bolivian Confederation,,1836-10-28,,Tacna,,
3115,Itza Kingdom,,,,Nojpetén,,
3116,Peter I Island,Peter I Island,2/2/1929,,,,154km
3117,Peter I Island,Peter I Island,3/6/1931,,,,154km
3118,Petershausen,,,,Konstanz,,
3119,Pfafers Abbey,,,,,,
3120,,,1220-06-02,,,,
3121,Phagmodrupa,,,,Nêdong District,,
3122,Phayao,,,,Phayao,,
3123,the Philippines,Republic of the Philippines,1898-06-12,,Manila,Quezon City,
3124,the Philippines,Republic of the Philippines,3/24/1934,,Manila,Quezon City,
3125,Philistia,,,,,,
3126,Phoenicia,,,,Lebanon,,
3127,Phoenicia,,,,Byblos,,
3128,Phoenicia,,,,Carthage,,
3129,Phoenicia,,,,"Tyre, Lebanon",,
3130,Pi,,,,Pizhou,,
3131,Pi,,,,Shandong,,
3132,Pi,,,,Tengzhou,,
3133,Pi,,,,Xuecheng District,,
3134,Piedmontese Republic,,1798-09-10,,,,
3135,Bihavelanc,,,,Grobiņa,,
3136,Pinya Kingdom,,1313-02-07,,Pinle,,
3137,Pinya Kingdom,,1313-02-07,,Pinya,,
3138,Pitcairn Islands,Pitcairn,,56,"Adamstown, Pitcairn Islands",,18.1mi
3139,Plymouth,,,,"Plymouth, Massachusetts",,
3140,Poland,Republic of Poland,0966-04-14,38483957,Warsaw,,120696mi
3141,Poland,Republic of Poland,1025-04-18,38483957,Warsaw,,120696mi
3142,Poland,Republic of Poland,4/8/1945,38483957,Warsaw,,120696mi
3143,Polish government-in-exile,,9/17/1939,,,,
3144,"Poland, Belarus, Ukraine",,1863-01-22,,Kiev,,
3145,"Poland, Belarus, Ukraine",,1863-01-22,,Vilnius,,
3146,"Poland, Belarus, Ukraine",,1863-01-22,,Warsaw,,
3147,Poland,,,,Łódź,,
3148,Poland,,,,Lublin,,
3149,Poland,,,,Warsaw,,
3150,Polskie Państwo Podziemne,,9/17/1939,,,,
3151,Kingdom of Poland,,1569-07-01,,Kraków,,
3152,Kingdom of Poland,,1569-07-01,,Vilnius,,
3153,Kingdom of Poland,,1569-07-01,,Warsaw,,
3154,Greece,,3/10/1944,,Koryschades,,
3155,Pomeroon,,,,,,
3156,Pontianak Sultanate,,1771-10-23,,"Pontianak, Indonesia",,
3157,Portugal,Portuguese Republic,4/25/1974,10427301,Lisbon,,35603mi
3158,Portugal,,1139-07-25,,Lisbon,,
3159,Portugal,,1139-07-25,,Coimbra,,
3160,Angola,,,,Luanda,,
3161,Cape Verde,,,,Praia,,
3162,Ceilão Português,,1597-05-27,,Colombo,,
3163,Portuguese Empire,Portuguese Empire,,,Lisbon,,
3164,Portuguese Gold Coast,,1482-01-21,,Elmina Castle,,
3165,Guinea,,,,Bissau,,
3166,,,,,Lantau Island,,
3167,Portuguese India,,1505-08-15,,Panaji,,
3168,Macau,,,,Macau,,
3169,"Malacca, Portuguese",,1511-08-15,,Malacca City,,
3170,Mozambique,,,,Maputo,,
3171,São Tomé and Príncipe,,,,São Tomé,,
3172,Portuguese settlement in Chittagong,,,,Chittagong,,
3173,Portuguese Timor,,,,Dili,,
3174,Portuguese Timor,,,,Lifau,,
3175,Canton 10,Posavina Canton,6/12/1996,,Orašje,Odžak,125.5mi
3176,Republic of Ukraine,,,,Kiev,,
3177,Powys Fadog,,,,Glyndyfrdwy,,
3178,Powys Fadog,,,,Castell Dinas Brân,,
3179,Powys Wenwynwyn,,,,Welshpool,,
3180,,,,,,,
3181,Chile,,9/18/1925,,,,
3182,Transnistria,,,,Tiraspol,,
3183,Augsburg,,,,Augsburg,,
3184,Augsburg,,,,Dillingen an der Donau,,
3185,Bamberg,,,,Bamberg,,
3186,Basel,,,,,,
3187,Freising,,,,,,
3188,Liege,,,,Liège,,
3189,Montenegro,,,,Cetinje,,
3190,Münster,,,,Münster,,
3191,"Osnabrück, Bishopric",,,,Osnabrück,,
3192,Paderborn,,,,Paderborn,,
3193,Strassburg,,,,,,
3194,Warmia,,,,Olsztyn,,
3195,Warmia,,,,Lidzbark Warmiński,,
3196,Ermland/Latin: Warmia,,,,Olsztyn,,
3197,Ermland/Latin: Warmia,,,,Lidzbark Warmiński,,
3198,Abkhazia,,,,,,
3199,Achaea,,,,Andravida,,
3200,Achaea,,,,Mystras,,
3201,Albania,,2/21/1914,,Durrës,,
3202,Albania,,,,Durrës,,
3203,Anhalt,,,,Dessau,,
3204,Anhalt-Aschersleben,,,,Aschersleben,,
3205,Anhalt-Dornburg,,,,,,
3206,Anhalt-Plötzkau,,,,,,
3207,Anhalt-Zerbst,,,,Zerbst,,
3208,Ansbach,,1398-01-21,,Ansbach,,
3209,Antioch,,,,Antioch,,
3210,Arbanon,,,,Krujë,,
3211,Aschaffenburg,,,,Aschaffenburg,,
3212,Auersperg,,1663-09-18,,"Tengen, Germany",,
3213,Bayreuth,,1398-01-21,,Bayreuth,,
3214,Bayreuth,,1398-01-21,,Kulmbach,,
3215,Bidache,,1570-10-21,,Bidache,,
3216,Brunswick-Wolfenbüttel,,,,,,
3217,Bulgaria,,1878-07-13,,Sofia,,
3218,Bulgaria,,1878-07-13,,Veliko Tarnovo,,
3219,Calenberg,,,,Hanover,,
3220,Catalonia,,,,Barcelona,,
3221,Principality of Chernigov,,,,Chernihiv,,
3222,Drutsk,,,,Drutsk,,
3223,Dukagjini,,,,Lezhë,,
3224,Elba,,1814-04-13,,,,
3225,Erfurt,,1807-08-04,,Erfurt,,
3226,Farghana,,,,Ahsiket,,
3227,Freedonia,Principality of Freedonia,,,,,
3228,Fürstenberg,,,,Fürstenberg Castle (Hüfingen),,
3229,Galilee,,,,Tiberias,,
3230,,,,,Gjirokastër,,
3231,Göttingen,,,,Göttingen,,
3232,Grubenhagen,,,,Herzberg am Harz,,
3233,Grubenhagen,,,,Einbeck,,
3234,Guria,,,,Ozurgeti,,
3235,"Hamshen, Hemshin",,,,Hemşin,,
3236,Gyula/Kende of the Hungarians,,,,Esztergom,,
3237,Gyula/Kende of the Hungarians,,,,Székesfehérvár,,
3238,PHR,Principality of Hutt River,4/21/1970,,Nein,,75km
3239,Iberia,,,,Uplistsikhe,,
3240,Iberia,,,,Tbilisi,,
3241,Iberia,,,,Ardanuç,,
3242,Jersika,,,,,,
3243,Kastrioti,,,,Krujë,,
3244,"Khamsa, Artsakh, Melikdom of Karabakh",,,,"Hasanriz, Karabakh",,
3245,"Khamsa, Artsakh, Melikdom of Karabakh",,,,Seyidbəyli,,
3246,"Khamsa, Artsakh, Melikdom of Karabakh",,,,Kalbajar District,,
3247,Khuttal,,,,,,
3248,,,,,Kiev,,
3249,Koknese,,,,,,
3250,Leyen,,,,Hohengeroldseck,,
3251,Lichtenberg,,,,Sankt Wendel,,
3252,Lippe,,,,Detmold,,
3253,Principality of Lower Pannonia,,,,Zalavár,,
3254,Principality of Lower Pannonia,,,,Blatengrad,,
3255,Principality of Lower Pannonia,,,,Urbs Paludarum,,
3256,Lucca,,1805-06-23,,Lucca,,
3257,Principality of Lüneburg,,,,Celle,,
3258,Principality of Lüneburg,,,,Lüneburg,,
3259,Mingrelia,,,,Zugdidi,,
3260,Minsk,,,,Minsk,,
3261,Montenegro,,1852-03-13,,Cetinje,,
3262,Principality of Murom,,,,Murom,,
3263,Nassau-Orange-Fulda,,,,,,
3264,Principality of Novgorod-Seversk,,,,Novhorod-Siverskyi,,
3265,Orange,,,,"Orange, Vaucluse",,108mi
3266,Orange-Nassau,,,,"Diez, Germany",,
3267,Old Baldy,Grand Principality of Outer Baldonia,,,,,0.016km
3268,Principality of Pereyaslavl,,,,Pereiaslav-Khmelnytskyi,,
3269,Piombino,,,,Piombino,,
3270,,,,,,,
3271,Polotsk,,,,Polotsk,,
3272,Principality of Ponte Corvo,,1806-08-28,,Pontecorvo,,
3273,Ratzeburg,,,,,,
3274,Regensburg,,1803-04-27,,Regensburg,,
3275,Reuss-Gera,,1806-04-09,,Gera,,
3276,Reuss-Greiz,,1778-05-12,,Greiz,,
3277,Rugia,,,,Charenza,,
3278,Rugia,,,,Rugard,,
3279,Ryazan,,,,Ryazan,,
3280,Ryazan,,,,Murom,,
3281,Salm,,,,"Bocholt, Germany",,
3282,Samos,,,,"Vathy, Samos",,
3283,Samos,,,,"Chora, Samos",,
3284,Schaumburg-Lippe,,,,Bückeburg,,
3285,Sealand,Principality of Sealand,9/2/1967,,,,0.025km
3286,Seborga,Principality of Seborga,,,Seborga,,14km
3287,Serbia,,,,Belgrade,,
3288,Serbia,,,,Gornja Crnuća,,
3289,Serbia,,,,Kragujevac,,
3290,Serbian Principality,,,,Stari Ras,,
3291,Smolensk,,,,Smolensk,,
3292,Stavelot-Malmedy,,,,Stavelot,,
3293,Taranto,,,,Taranto,,
3294,Theodoro,,,,Mangup,,
3295,Transylvania,,,,Alba Iulia,,
3296,Transylvania,,,,Sibiu,,
3297,Trinidad,,,,,,
3298,Trubetsk,,,,Trubchevsk,,
3299,Turov and Pinsk,,,,"Turov, Belarus",,
3300,Principality of Tver,,,,Tver,,
3301,Principality of Upper Hungary,,1682-11-19,,Košice,,
3302,Ushrusana,,,,Bunjikath,,
3303,Valona,,,,Albania,,
3304,Valona,,,,Vlorë,,
3305,Vitebsk,,,,Vitebsk,,
3306,Volhynia,,,,Volodymyr-Volynskyi,,
3307,Wales,,,,Abergwyngregyn,,
3308,,Principality of Wy,11/15/2004,,,,0.0007km
3309,Principality of Yaroslavl,,,,Yaroslavl,,
3310,Papal States,,1870-09-20,,Vatican City,,
3311,Prome Kingdom,,,,Pyay,,
3312,Bohemia and Moravia,,3/15/1939,,Prague,,
3313,South Arabia,,1/18/1963,,,,
3314,Avalon,,,,Ferryland,,
3315,Avalon,,,,Newfoundland (island),,
3316,,Province of Bumbunga,3/29/1976,,,,0.04km
3317,Canada,,1841-02-10,,"Kingston, Ontario",,
3318,Canada,,1841-02-10,,Montreal,,
3319,Canada,,1841-02-10,,Ottawa,,
3320,Canada,,1841-02-10,,Toronto,,
3321,Canada,,1841-02-10,,Quebec City,,
3322,Carolina,,,,South Carolina,,
3323,Carolina,,,,"History of Charleston, South Carolina",,
3324,Georgia Colony,,,,"Savannah, Georgia",,
3325,Maryland,,,,"Annapolis, Maryland",,
3326,Maryland,,,,"St. Mary's City, Maryland",,
3327,Massachusetts,,,,Boston,,
3328,New Hampshire,,,,"Exeter, New Hampshire",,
3329,New Hampshire,,,,"Portsmouth, New Hampshire",,
3330,New Jersey,,,,"Elizabeth, New Jersey",,
3331,New Jersey,,,,"Perth Amboy, New Jersey",,
3332,New Jersey,,,,"Burlington, New Jersey",,
3333,New York,,1664-08-28,,New York City,,
3334,North Carolina,,,,"Edenton, North Carolina",,
3335,North Carolina,,,,"New Bern, North Carolina",,
3336,North Carolina,,,,"Bath, North Carolina",,
3337,North Carolina,,,,"Brunswick Town, North Carolina",,
3338,Pennsylvania,,1681-03-04,,Philadelphia,,
3339,Canada,,1763-10-07,,Quebec City,,
3340,South Carolina,,,,"Charleston, South Carolina",,
3341,Mainland,,,,Panama City,,
3342,Mainland,,,,Santa María la Antigua del Darién,,
3343,,,,,,,
3344,Provincias Internas,,,,Durango City,,
3345,Provincias Internas,,,,Monterrey,,
3346,Provincias Internas,,,,Arizpe,,
3347,South Ossetia,Provisional Administration of South Ossetia,,,Tbilisi,,
3348,South Ossetia,Provisional Administration of South Ossetia,,,Kurta (village),,
3349,Provisional All-Russian Government,,11/3/1918,,Omsk,,
3350,Communist Greece,,12/24/1947,,Gramos,,
3351,Provisional Government,,4/17/1971,,Meherpur District,,
3352,Hawaii,,1893-01-17,,Honolulu,,
3353,Provisional Government of Mexico,,1823-04-01,,Mexico City,,
3354,PGNUNSC,,7/11/1994,,Pailin Province,,
3355,Oregon Country,,1843-05-02,,"Oregon City, Oregon",,
3356,Métis Provisional Government,,1885-03-19,,"Batoche, Saskatchewan",,
3357,Provisional Government of the Algerian Republic,,9/19/1958,,Algiers,,
3358,France,,6/3/1944,,Algiers,,
3359,France,,6/3/1944,,De jure,,
3360,China,,12/14/1937,,Beijing,,
3361,Provisional Government of the Republic of Korea,,4/11/1919,,Seoul,,
3362,Independent Government of Western Thrace,,8/31/1913,,Komotini,,
3363,Mughan,,8/1/1918,,Lankaran,,
3364,Southwestern Caucasus,,12/1/1918,,Kars,,
3365,North Korea,,2/8/1946,,Pyongyang,,
3366,Provisional Priamurye Government,,5/27/1921,,Vladivostok,,
3367,Provisional Revolutionary Government,,6/8/1969,,Ho Chi Minh City,,
3368,Provisional Revolutionary Government,,6/8/1969,,Tây Ninh,,
3369,Provisional Siberian Government,,,,Omsk,,
3370,Provisional Siberian Government,,,,Vladivostok,,
3371,Prufening Abbey,,,,,,
3372,Prum Abbey,,,,,,
3373,Prussia,,1525-04-10,,Königsberg,,
3374,Prussia,,1525-04-10,,Berlin,,
3375,Pskov Republic,,,,Pskov,,
3376,Ptolemaic Kingdom,,,,Alexandria,,
3377,Pudukkottai,,,,Pudukkottai,,
3378,Puerto Rico,Commonwealth of Puerto Rico,1898-12-10,3474182,"San Juan, Puerto Rico",,3515mi
3379,Puerto Rico,Commonwealth of Puerto Rico,3/2/1917,3474182,"San Juan, Puerto Rico",,3515mi
3380,Puntland,Puntland Goverment,8/1/1998,4284633,Garoowe,Bosaso,82050mi
3381,Pyu City States,,,,"Hanlin, Burma",,
3382,Pyu City States,,,,Pyu city-states,,
3383,Qajar dynasty,,,,Tehran,,
3384,Qara Khitai,,,,Balasagun,,
3385,Tabaristan,,,,,,
3386,Qasim,,,,Kasimov,,
3387,Qatar,State of Qatar,1878-12-18,2423175,Doha,Doha,4467.6mi
3388,Qatar,State of Qatar,9/1/1971,2423175,Doha,Doha,4467.6mi
3389,Qi,,,,"Qi County, Kaifeng",,
3390,Qi,,,,Fengxiang County,,
3391,Qi,,,,Ancient Linzi,,
3392,Qin,,,,"Li County, Gansu",,
3393,Qin,,,,Xianyang,,
3394,Qin dynasty,,,,Xianyang,,
3395,Qing dynasty,,,,Beijing,,
3396,Quan,,,,Dangyang,,
3397,Quedlinburg,,,,Quedlinburg,,
3398,Queen Maud Land,Queen Maud Land,1/19/1939,,,,2700000km
3399,Queen Maud Land,Queen Maud Land,1/14/1939,,,,2700000km
3400,Norway,,2/1/1942,,Oslo,,
3401,Qutb Shahi,,,,Golkonda,,
3402,Qutb Shahi,,,,Hyderabad,,
3403,Quwê,,,,Adana,,
3404,QwaQwa,,11/1/1974,,Phuthaditjhaba,,
3405,,,,,,,
3406,Churrätien,,,,Chur,,
3407,Rai Empire,,,,Aror,,
3408,Rajahnate of Butuan,,1001-03-17,,Butuan,,
3409,Kaharian ng Butuan,,1001-03-17,,Butuan,,
3410,Rajahnate of Cebu,,,,Cebu City,,
3411,Ramadanids,,,,Adana,,
3412,Ramnad estate,,,,,,
3413,,,,,Ye (ancient China),,
3414,,,,,,,
3415,,,0632-06-08,,Kufa,,
3416,,,0632-06-08,,Medina,,
3417,Rashtrakutas of Manyakheta,,,,Manyakheta,,
3418,Rauracian Republic,,1792-12-17,,,,
3419,,,,,,,
3420,Ravenstein,,,,,,
3421,,,,,Belgrade,,
3422,,,,,Debrc,,
3423,Rechberg and Rothenlowen,,,,,,
3424,Chile,,1814-10-01,,,,
3425,Reddy dynasty,,,,Kondaveedu Fort,,
3426,Reddy dynasty,,,,Addanki,,
3427,Reddy dynasty,,,,Rajahmundry,,
3428,China,,3/28/1938,,Nanjing,,
3429,,,,,,,
3430,,,,,,,
3431,Don-Wolga,,,,Rostov-on-Don,,
3432,Kaukasus,,,,Tbilisi,,
3433,Moskowien,,,,Moscow,,
3434,Netherlands,,5/19/1940,,Amsterdam,,
3435,Norway,,4/24/1940,,,,
3436,Reichskommissariat of Belgium and Northern France,,7/12/1944,,,,
3437,Ostland,,7/25/1941,,Riga,,
3438,Turkestan,,,,,,
3439,Ukraine,,,,Rivne,,
3440,Spain,,,,,,
3441,,,,,,,
3442,Remiremont Abbey,,,,,,
3443,China,,3/30/1940,,Nanjing,,
3444,Acre,,1899-07-14,,Antimary,,
3445,Afghanistan,,7/17/1973,,Kabul,,
3446,Alba,,1796-04-26,,"Alba, Piedmont",,
3447,Alba,,10/10/1944,,"Alba, Piedmont",,
3448,Anguilla,,7/12/1967,,"The Valley, Anguilla",,
3449,Republic of Aras,,,,Nakhchivan (city),,
3450,Baja California,,1853-11-03,,"La Paz, Baja California Sur",,
3451,Biafra Republic,,9/19/1967,,Benin City,,
3452,"Biak-na-Bato, Republic of",,1897-11-01,,"San Miguel, Bulacan",,
3453,Bosnia and Herzegovina,,3/3/1992,,Sarajevo,,
3454,"Bouillon, Republic",,1794-05-01,,Bouillon,,
3455,Republic of Brescia,,1797-03-18,,,,
3456,Cabinda,,8/1/1975,,Cabinda (city),,
3457,Republic of Canada,,1837-12-17,,Navy Island,,
3458,Central Albania,,10/16/1913,,Durrës,,
3459,,,10/12/1920,,Vilnius,,
3460,China,,1/1/1912,,Nanjing,,
3461,China,,1/1/1912,,Beijing,,
3462,Cospaia,,,,Cospaia,,
3463,Republic of Crema,,1797-03-28,,"Crema, Lombardy",,
3464,Cuba,,5/20/1902,,Havana,,
3465,Dahomey,,12/11/1958,,,,
3466,Egypt,,6/18/1953,,Cairo,,
3467,Entre Ríos,,1820-09-29,,Concepción del Uruguay,,
3468,Ezo,,1869-01-27,,"Hakodate, Hokkaido",,
3469,Florence,,,,Florence,,
3470,Formosa,,1895-05-23,,Tainan,,
3471,Formosa,,1895-05-23,,Taipei,,
3472,Galicia,,6/27/1931,,,,
3473,Genoa,,,,Genoa,,
3474,German-Austria,,11/12/1918,,,,
3475,Hawaii,,1894-07-04,,Honolulu,,
3476,Indian Stream,,1832-07-09,,"Pittsburg, New Hampshire",,
3477,,Ireland,4/24/1916,4635400,Dublin,,27133mi
3478,,Ireland,1/21/1919,4635400,Dublin,,27133mi
3479,Kosovo,,9/22/1992,,Pristina,,
3480,Kuwait,,8/4/1990,,Kuwait City,,
3481,Lakotah,Republic of Lakotah,12/19/2007,100000,Republic of Lakotah,"Omaha, Nebraska",77220mi
3482,,,1789-08-18,,Liège,,
3483,Canada,,1838-02-22,,Montreal,,
3484,Lucca,,,,Lucca,,
3485,Republic of Macedonia,Republic of Macedonia,8/13/1903,2069162,Skopje,,9779mi
3486,Republic of Macedonia,Republic of Macedonia,3/8/1946,2069162,Skopje,,9779mi
3487,Madawaska,,1827-08-10,,"Fort Kent, Maine",,
3488,Mahabad,,1/22/1946,,Mahabad,,
3489,Mainz,,1793-03-18,,Mainz,,
3490,Maryland in Liberia,,1834-02-12,,"Harper, Liberia",,
3491,Republic of Mirdita,,7/17/1921,,Rrëshen,,
3492,Molossia,Republic of Molossia,9/3/1999,,,,0.002mi
3493,Mountainous Armenia,,,,Goris,,
3494,Negros,,1898-11-27,,Bacolod,,
3495,New Granada,,1831-10-20,,Bogotá,,
3496,North Peru,,1836-08-11,,Lima Region,,
3497,Ostrów Republic,,11/10/1918,,Ostrów Wielkopolski,,
3498,Republic of Pirates,,,,"Nassau, Bahamas",,
3499,Pisa,,,,Pisa,,
3500,Prekmurje,,5/29/1919,,Murska Sobota,,
3501,Ragusa,,,,Dubrovnik,,
3502,Reuss,,4/4/1919,,,,
3503,,Republic of Rose Island,6/24/1968,,,,0.0004km
3504,Salé,,,,Kasbah of the Udayas,,
3505,San Marco,,1848-03-17,,Republic of Venice,,
3506,,Republic of Saugeais,,4337,Montbenoît,,40km
3507,Serbian Krajina,,12/19/1991,,Knin,,
3508,Siena,,,,Siena,,
3509,Sonora,,1854-01-10,,Baja California Territory,,
3510,Sonora,,1854-01-10,,"La Paz, Baja California Sur",,
3511,South Moluccas,,4/25/1950,,"Ambon, Maluku",,
3512,South Peru,,1836-03-17,,Tacna,,
3513,Santo Domingo,,1821-12-01,,Santo Domingo,,
